time;dt;imu_reseted;gps_position_received;initial_heading;gps_x;gps_y;gps_speed;gps_says_robot_moving;moving_motors;om_gauche;om_droit;meca_position_measure_received;meca_fiab;meca_position_x;meca_position_y;meca_velocity_x;visu_position_measure_received;visu_fiab;visu_position_x;visu_position_y;visu_velocity_measure_received;visu_velocity_x;visu_velocity_y;imu_accel_measure_received;accel_mss_x;accel_mss_y;imu_theta_received;imu_theta;imu_yaw_velocity;kalman_position_x;kalman_position_y
1471008699361;0.01;0.0;0;2.47492;0.0;0.0;1.179;1;1;60;63;0;1.0;6.544271;-1.499987;0.0001;0;0.834906;7.016039;-1.782444;0;0.0001;0.0001;0.0;0.0;0.0;1;0.969804;0.036342;6.158684;-1.387768
1471008699371;0.01;0.0;0;2.47492;0.0;0.0;1.179;1;1;60;63;0;1.0;6.544271;-1.499987;0.0001;0;0.834906;7.016039;-1.782444;0;0.0001;0.0001;0.0;0.0;0.0;1;0.970402;0.059777;6.161032;-1.384247
1471008699381;0.01;0.0;0;2.47492;0.0;0.0;1.179;1;1;63;63;0;1.0;6.56092;-1.475693;0.0001;0;0.834906;7.016039;-1.782444;0;0.0001;0.0001;0.0;0.0;0.0;1;0.970503;0.010042;6.163378;-1.380724
1471008699392;0.011;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.56092;-1.475693;0.0001;1;0.808411;7.042563;-1.743302;1;0.381084;-0.013154;0.0;0.0;0.0;1;0.970443;-0.005416;6.166926;-1.377813
1471008699401;0.009;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.56092;-1.475693;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.970033;-0.045537;6.169036;-1.374729
1471008699411;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.56092;-1.475693;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.969358;-0.067476;6.171383;-1.371304
1471008699421;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.56092;-1.475693;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.968847;-0.051164;6.173732;-1.36788
1471008699431;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.56092;-1.475693;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.967843;-0.100423;6.176082;-1.364457
1471008699441;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.56092;-1.475693;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.967228;-0.06143;6.178436;-1.361036
1471008699451;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.577611;-1.451427;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.965977;-0.125152;6.180791;-1.357617
1471008699461;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.577611;-1.451427;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.965977;0.0;6.18315;-1.3542
1471008699471;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.577611;-1.451427;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964349;-0.162786;6.185509;-1.350783
1471008699481;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.577611;-1.451427;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963892;-0.045652;6.187874;-1.34737
1471008699491;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.577611;-1.451427;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963408;-0.048404;6.190239;-1.343958
1471008699501;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.577611;-1.451427;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963116;-0.029193;6.192607;-1.340547
1471008699511;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.577611;-1.451427;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.96297;-0.014611;6.194975;-1.337136
1471008699521;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.594394;-1.427225;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963116;0.014561;6.197343;-1.333726
1471008699531;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.594394;-1.427225;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963458;0.034171;6.19971;-1.330315
1471008699541;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.594394;-1.427225;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963685;0.022721;6.202076;-1.326903
1471008699551;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;1;1.0;6.594394;-1.427225;0.441779;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964188;0.050339;6.205782;-1.321525
1471008699561;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.594394;-1.427225;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964466;0.027761;6.208294;-1.317894
1471008699571;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.594394;-1.427225;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964962;0.049594;6.210805;-1.314261
1471008699581;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.611187;-1.40303;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.965181;0.021947;6.213314;-1.310628
1471008699591;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.611187;-1.40303;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.965251;0.007022;6.215821;-1.306993
1471008699601;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.627953;-1.378816;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.965132;-0.011974;6.218329;-1.303358
1471008699611;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.627953;-1.378816;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964642;-0.048924;6.220836;-1.299724
1471008699621;0.01;0.0;0;2.474921;0.0;0.0;1.179;1;1;63;63;0;1.0;6.627953;-1.378816;0.0001;0;0.808411;7.042563;-1.743302;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964265;-0.03777;6.223345;-1.29609
1471008699631;0.01;0.0;1;2.481649;-4.558999;5.41294;1.706;1;1;63;63;0;1.0;6.627953;-1.378816;0.0001;1;0.661017;7.092491;-1.655437;1;0.415521;0.01725;0.0;0.0;0.0;1;0.963674;-0.059063;6.225042;-1.291731
1471008699641;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.627953;-1.378816;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963026;-0.064848;6.22747;-1.288136
1471008699652;0.011;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.627953;-1.378816;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962702;-0.029429;6.230143;-1.284183
1471008699662;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.627953;-1.378816;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962368;-0.03337;6.232575;-1.280591
1471008699671;0.009;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.644754;-1.354625;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962286;-0.00913;6.234765;-1.277358
1471008699681;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.644754;-1.354625;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962349;0.006276;6.237199;-1.273767
1471008699691;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.644754;-1.354625;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962506;0.015712;6.239633;-1.270176
1471008699701;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.644754;-1.354625;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962599;0.009266;6.242066;-1.266584
1471008699711;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.644754;-1.354625;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963162;0.05638;6.244499;-1.262993
1471008699721;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.644754;-1.354625;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963739;0.057609;6.246931;-1.2594
1471008699731;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.644754;-1.354625;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964026;0.028795;6.24936;-1.255806
1471008699741;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.661565;-1.330443;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964587;0.05602;6.251789;-1.252211
1471008699751;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.661565;-1.330443;0.58904;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964823;0.023595;6.254216;-1.248615
1471008699761;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.661565;-1.330443;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.965104;0.028096;6.256642;-1.245019
1471008699771;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.661565;-1.330443;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.965113;0.000983;6.259067;-1.241422
1471008699781;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.661565;-1.330443;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964917;-0.01966;6.261493;-1.237825
1471008699791;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.678348;-1.30624;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964619;-0.029757;6.263919;-1.234229
1471008699801;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.678348;-1.30624;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964536;-0.008334;6.266347;-1.230634
1471008699811;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.678348;-1.30624;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964266;-0.026953;6.268775;-1.227039
1471008699821;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.695133;-1.28204;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964147;-0.011956;6.271204;-1.223445
1471008699831;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.695133;-1.28204;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964027;-0.011987;6.273634;-1.219851
1471008699841;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.695133;-1.28204;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963879;-0.014757;6.276065;-1.216257
1471008699851;0.01;0.0;0;2.481649;0.0;0.0;1.706;1;1;63;63;0;1.0;6.695133;-1.28204;0.0001;0;0.661017;7.092491;-1.655437;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963836;-0.004332;6.278496;-1.212664
1471008699861;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;63;0;1.0;6.695133;-1.28204;0.0001;1;0.594118;7.158146;-1.541612;1;0.510956;0.018653;0.0;0.0;0.0;1;0.963809;-0.002662;6.283161;-1.203599
1471008699871;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;63;0;1.0;6.695133;-1.28204;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963819;0.000988;6.285792;-1.199648
1471008699881;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.711928;-1.257846;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963849;0.002956;6.288423;-1.195697
1471008699891;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.711928;-1.257846;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963929;0.007998;6.291033;-1.191778
1471008699902;0.011;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.711928;-1.257846;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963955;0.002379;6.293905;-1.187467
1471008699911;0.009;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.711928;-1.257846;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.96395;-0.000552;6.296255;-1.18394
1471008699921;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.711928;-1.257846;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963729;-0.02215;6.298866;-1.180022
1471008699931;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.711928;-1.257846;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963619;-0.010917;6.301479;-1.176104
1471008699941;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.72873;-1.233657;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.96338;-0.023891;6.304092;-1.172187
1471008699951;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.72873;-1.233657;0.58904;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963192;-0.018815;6.306707;-1.168271
1471008699961;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.72873;-1.233657;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963129;-0.006369;6.309323;-1.164356
1471008699971;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.72873;-1.233657;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963223;0.009467;6.31194;-1.160441
1471008699981;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.72873;-1.233657;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963266;0.004276;6.314557;-1.156526
1471008699991;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.72873;-1.233657;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963289;0.002337;6.317174;-1.152611
1471008700001;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.72873;-1.233657;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963382;0.009213;6.319792;-1.148697
1471008700011;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.72873;-1.233657;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963445;0.006317;6.322409;-1.144783
1471008700021;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.745537;-1.209471;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963604;0.015962;6.325027;-1.140868
1471008700032;0.011;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.76234;-1.185282;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.96379;0.016887;6.327906;-1.136563
1471008700041;0.009;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.76234;-1.185282;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963907;0.01303;6.330262;-1.13304
1471008700052;0.011;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.76234;-1.185282;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964047;0.012698;6.333141;-1.128733
1471008700061;0.009;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.76234;-1.185282;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.96411;0.006985;6.335496;-1.12521
1471008700071;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;62;0;1.0;6.76234;-1.185282;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.964063;-0.004678;6.338113;-1.121296
1471008700081;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;57;0;1.0;6.76234;-1.185282;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963901;-0.016214;6.340731;-1.117382
1471008700091;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;57;0;1.0;6.76234;-1.185282;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963818;-0.008279;6.343243;-1.113624
1471008700102;0.011;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;57;0;1.0;6.77914;-1.161092;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963573;-0.022332;6.346008;-1.10949
1471008700111;0.009;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;57;0;1.0;6.77914;-1.161092;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963344;-0.025443;6.348271;-1.106109
1471008700121;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;57;0;1.0;6.77914;-1.161092;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963258;-0.008552;6.350786;-1.102353
1471008700131;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;57;0;1.0;6.77914;-1.161092;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963173;-0.008519;6.353303;-1.098598
1471008700141;0.01;0.0;0;2.48163;0.0;0.0;1.706;1;1;63;57;0;1.0;6.77914;-1.161092;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963146;-0.00264;6.35582;-1.094843
1471008700151;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;57;1;1.0;6.77914;-1.161092;0.44178;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963136;-0.001004;6.356979;-1.093075
1471008700161;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;57;0;1.0;6.795949;-1.136907;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963241;0.010464;6.359439;-1.089405
1471008700172;0.011;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;57;0;1.0;6.795949;-1.136907;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963235;-0.000544;6.362145;-1.085368
1471008700181;0.009;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.795949;-1.136907;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963228;-0.000733;6.36436;-1.082065
1471008700191;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.795949;-1.136907;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963185;-0.004327;6.366717;-1.078548
1471008700201;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.795949;-1.136907;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.963135;-0.004989;6.369074;-1.07503
1471008700211;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.795949;-1.136907;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962839;-0.029626;6.371432;-1.071513
1471008700221;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.795949;-1.136907;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962467;-0.037226;6.373792;-1.067997
1471008700231;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.795949;-1.136907;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.962216;-0.025076;6.376153;-1.064482
1471008700241;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.812779;-1.112738;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.961544;-0.067163;6.378515;-1.060968
1471008700251;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.829639;-1.088589;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.960724;-0.082012;6.38088;-1.057456
1471008700261;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.829639;-1.088589;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.960264;-0.046021;6.383248;-1.053946
1471008700271;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;52;0;1.0;6.829639;-1.088589;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.959413;-0.085076;6.385618;-1.050437
1471008700281;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;48;0;1.0;6.829639;-1.088589;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.958502;-0.091166;6.387992;-1.046931
1471008700291;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;48;0;1.0;6.829639;-1.088589;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.958061;-0.044093;6.390285;-1.043547
1471008700301;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;48;0;1.0;6.829639;-1.088589;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.957331;-0.072998;6.39258;-1.040166
1471008700311;0.01;0.0;0;2.481631;0.0;0.0;1.706;1;1;63;48;0;1.0;6.829639;-1.088589;0.0001;0;0.594118;7.158146;-1.541612;0;0.0001;0.0001;0.0;0.0;0.0;1;0.956687;-0.064384;6.394878;-1.036786
1471008700321;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;48;0;1.0;6.829639;-1.088589;0.0001;1;0.783951;7.231105;-1.427939;1;0.295555;-0.002184;0.0;0.0;0.0;1;0.956408;-0.027921;6.39479;-1.038782
1471008700331;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;48;0;1.0;6.846569;-1.06449;0.0001;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.956036;-0.037175;6.396713;-1.035993
1471008700341;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;48;0;1.0;6.846569;-1.06449;0.0001;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.955629;-0.040643;6.398637;-1.033205
1471008700351;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;48;0;1.0;6.846569;-1.06449;0.589038;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.955389;-0.024066;6.400562;-1.030417
1471008700361;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;48;0;1.0;6.846569;-1.06449;0.0001;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.955074;-0.031451;6.402488;-1.02763
1471008700371;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;48;0;1.0;6.846569;-1.06449;0.0001;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.954895;-0.017955;6.404415;-1.024844
1471008700381;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;42;0;1.0;6.863573;-1.040442;0.0001;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.954444;-0.045064;6.406342;-1.022058
1471008700391;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;42;0;1.0;6.863573;-1.040442;0.0001;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.953915;-0.05295;6.408166;-1.019424
1471008700401;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;42;0;1.0;6.863573;-1.040442;0.0001;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.95356;-0.035438;6.409992;-1.01679
1471008700411;0.01;0.0;0;2.481634;0.0;0.0;1.706;1;1;63;42;0;1.0;6.863573;-1.040442;0.0001;0;0.783951;7.231105;-1.427939;0;0.0001;0.0001;0.0;0.0;0.0;1;0.952923;-0.063707;6.411819;-1.014157
