time,dt,meca_position_measure_received,meca_position_x,meca_position_y,visu_position_measure_received,visu_position_x,visu_position_y,visu_velocity_measure_received,visu_velocity_x,visu_velocity_y,imu_accel_measure_received,accel_mss_x,accel_mss_y,imu_theta_measure_received,imu_theta,kalman_position_x,kalman_position_y
1466779701828,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.2e-05
1466779701838,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.3e-05
1466779701848,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.4e-05
1466779701858,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.5e-05
1466779701868,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.6e-05
1466779701878,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.7e-05
1466779701888,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.8e-05
1466779701898,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.9e-05
1466779701908,0.01,0,-0.058904,0.0,0,-0.02434,-0.002365,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.1e-05
1466779701918,0.01,0,-0.058904,0.0,1,-0.024829,-0.001543,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.1e-05
1466779701928,0.01,0,-0.058904,0.0,0,-0.024829,-0.001543,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.2e-05
1466779701938,0.01,0,-0.058904,0.0,0,-0.024829,-0.001543,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.3e-05
1466779701948,0.01,0,-0.058904,0.0,0,-0.024829,-0.001543,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.4e-05
1466779701958,0.01,0,-0.058904,0.0,0,-0.024829,-0.001543,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.5e-05
1466779701968,0.01,0,-0.058904,0.0,0,-0.024829,-0.001543,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.6e-05
1466779701978,0.01,0,-0.058904,0.0,0,-0.024829,-0.001543,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.7e-05
1466779701988,0.01,0,-0.058904,0.0,0,-0.024829,-0.001543,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.8e-05
1466779701998,0.01,0,-0.058904,0.0,0,-0.024829,-0.001543,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.9e-05
1466779702008,0.01,0,-0.058904,0.0,1,-0.024817,-0.003301,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5e-05
1466779702019,0.011,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5.1e-05
1466779702028,0.009,1,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1e-06
1466779702038,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2e-06
1466779702048,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3e-06
1466779702058,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4e-06
1466779702068,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5e-06
1466779702078,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,6e-06
1466779702088,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,7e-06
1466779702098,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,8e-06
1466779702108,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,9e-06
1466779702118,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.1e-05
1466779702128,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.2e-05
1466779702138,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.3e-05
1466779702148,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.4e-05
1466779702158,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.5e-05
1466779702168,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.6e-05
1466779702178,0.01,0,-0.058904,0.0,0,-0.024817,-0.003301,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.7e-05
1466779702188,0.01,0,-0.058904,0.0,1,-0.025523,-0.002691,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.7e-05
1466779702198,0.01,0,-0.058904,0.0,0,-0.025523,-0.002691,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.8e-05
1466779702208,0.01,0,-0.058904,0.0,0,-0.025523,-0.002691,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.9e-05
1466779702224,0.016,0,-0.058904,0.0,0,-0.025523,-0.002691,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.1e-05
1466779702228,0.004,0,-0.058904,0.0,0,-0.025523,-0.002691,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.1e-05
1466779702238,0.01,0,-0.058904,0.0,0,-0.025523,-0.002691,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.2e-05
1466779702248,0.01,0,-0.058904,0.0,0,-0.025523,-0.002691,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.3e-05
1466779702258,0.01,0,-0.058904,0.0,0,-0.025523,-0.002691,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.4e-05
1466779702268,0.01,0,-0.058904,0.0,0,-0.025523,-0.002691,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.5e-05
1466779702279,0.011,0,-0.058904,0.0,1,-0.025061,-0.002598,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.6e-05
1466779702288,0.009,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.7e-05
1466779702298,0.01,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.8e-05
1466779702308,0.01,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.9e-05
1466779702319,0.011,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3e-05
1466779702328,0.009,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.1e-05
1466779702338,0.01,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.2e-05
1466779702348,0.01,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.3e-05
1466779702358,0.01,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.4e-05
1466779702368,0.01,0,-0.058904,0.0,0,-0.025061,-0.002598,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.5e-05
1466779702378,0.01,0,-0.058904,0.0,1,-0.025718,-0.004201,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.6e-05
1466779702388,0.01,0,-0.058904,0.0,0,-0.025718,-0.004201,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.7e-05
1466779702398,0.01,0,-0.058904,0.0,0,-0.025718,-0.004201,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.8e-05
1466779702412,0.014,0,-0.058904,0.0,0,-0.025718,-0.004201,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.9e-05
1466779702418,0.006,0,-0.058904,0.0,0,-0.025718,-0.004201,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4e-05
1466779702428,0.01,0,-0.058904,0.0,0,-0.025718,-0.004201,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.1e-05
1466779702439,0.011,0,-0.058904,0.0,0,-0.025718,-0.004201,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.2e-05
1466779702448,0.009,0,-0.058904,0.0,0,-0.025718,-0.004201,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.3e-05
1466779702458,0.01,0,-0.058904,0.0,0,-0.025718,-0.004201,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.4e-05
1466779702468,0.01,0,-0.058904,0.0,1,-0.024956,-0.004248,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.5e-05
1466779702479,0.011,0,-0.058904,0.0,0,-0.024956,-0.004248,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.6e-05
1466779702488,0.009,0,-0.058904,0.0,0,-0.024956,-0.004248,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.7e-05
1466779702498,0.01,0,-0.058904,0.0,0,-0.024956,-0.004248,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.8e-05
1466779702508,0.01,0,-0.058904,0.0,0,-0.024956,-0.004248,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.9e-05
1466779702518,0.01,0,-0.058904,0.0,0,-0.024956,-0.004248,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5e-05
1466779702528,0.01,0,-0.058904,0.0,0,-0.024956,-0.004248,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5.1e-05
1466779702538,0.01,1,-0.058904,0.0,0,-0.024956,-0.004248,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1e-06
1466779702549,0.011,0,-0.058904,0.0,1,-0.024665,-0.004418,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2e-06
1466779702563,0.014,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3e-06
1466779702568,0.005,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4e-06
1466779702578,0.01,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5e-06
1466779702588,0.01,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,6e-06
1466779702598,0.01,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,7e-06
1466779702608,0.01,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,8e-06
1466779702618,0.01,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,9e-06
1466779702628,0.01,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1e-05
1466779702638,0.01,0,-0.058904,0.0,0,-0.024665,-0.004418,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.1e-05
1466779702648,0.01,0,-0.058904,0.0,1,-0.024632,-0.004427,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.2e-05
1466779702658,0.01,0,-0.058904,0.0,0,-0.024632,-0.004427,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.3e-05
1466779702668,0.01,0,-0.058904,0.0,0,-0.024632,-0.004427,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.4e-05
1466779702678,0.01,0,-0.058904,0.0,0,-0.024632,-0.004427,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.5e-05
1466779702688,0.01,0,-0.058904,0.0,0,-0.024632,-0.004427,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.6e-05
1466779702698,0.01,0,-0.058904,0.0,0,-0.024632,-0.004427,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.7e-05
1466779702709,0.011,0,-0.058904,0.0,0,-0.024632,-0.004427,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.8e-05
1466779702718,0.009,0,-0.058904,0.0,0,-0.024632,-0.004427,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.9e-05
1466779702728,0.01,0,-0.058904,0.0,0,-0.024632,-0.004427,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2e-05
1466779702738,0.01,0,-0.058904,0.0,1,-0.024911,-0.003119,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.1e-05
1466779702748,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.2e-05
1466779702758,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.3e-05
1466779702768,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.4e-05
1466779702778,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.5e-05
1466779702788,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.6e-05
1466779702798,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.7e-05
1466779702808,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.8e-05
1466779702818,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.9e-05
1466779702828,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3e-05
1466779702838,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.1e-05
1466779702848,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.3e-05
1466779702858,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.4e-05
1466779702868,0.01,0,-0.058904,0.0,0,-0.024911,-0.003119,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.5e-05
1466779702878,0.01,0,-0.058904,0.0,1,-0.025496,-0.004032,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.5e-05
1466779702888,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.6e-05
1466779702898,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.7e-05
1466779702908,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.8e-05
1466779702918,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.9e-05
1466779702928,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4e-05
1466779702938,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.1e-05
1466779702948,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.2e-05
1466779702958,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.3e-05
1466779702968,0.01,0,-0.058904,0.0,0,-0.025496,-0.004032,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.4e-05
1466779702978,0.01,0,-0.058904,0.0,1,-0.025575,-0.004091,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.5e-05
1466779702989,0.011,0,-0.058904,0.0,0,-0.025575,-0.004091,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.6e-05
1466779702998,0.009,0,-0.058904,0.0,0,-0.025575,-0.004091,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.7e-05
1466779703008,0.01,0,-0.058904,0.0,0,-0.025575,-0.004091,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.8e-05
1466779703018,0.01,0,-0.058904,0.0,0,-0.025575,-0.004091,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.9e-05
1466779703028,0.01,0,-0.058904,0.0,0,-0.025575,-0.004091,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5e-05
1466779703038,0.01,0,-0.058904,0.0,0,-0.025575,-0.004091,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5.1e-05
1466779703048,0.01,1,-0.058904,0.0,0,-0.025575,-0.004091,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1e-06
1466779703059,0.011,0,-0.058904,0.0,0,-0.025575,-0.004091,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2e-06
1466779703068,0.009,0,-0.058904,0.0,1,-0.026246,-0.003019,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3e-06
1466779703078,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4e-06
1466779703088,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5e-06
1466779703098,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,6e-06
1466779703108,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,7e-06
1466779703118,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,8e-06
1466779703128,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,9e-06
1466779703138,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1e-05
1466779703148,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.1e-05
1466779703158,0.01,0,-0.058904,0.0,0,-0.026246,-0.003019,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.2e-05
1466779703168,0.01,0,-0.058904,0.0,1,-0.026021,-0.003038,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.3e-05
1466779703179,0.011,0,-0.058904,0.0,0,-0.026021,-0.003038,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.4e-05
1466779703188,0.009,0,-0.058904,0.0,0,-0.026021,-0.003038,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.5e-05
1466779703198,0.01,0,-0.058904,0.0,0,-0.026021,-0.003038,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.6e-05
1466779703212,0.014,0,-0.058904,0.0,0,-0.026021,-0.003038,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.7e-05
1466779703218,0.006,0,-0.058904,0.0,0,-0.026021,-0.003038,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.8e-05
1466779703228,0.01,0,-0.058904,0.0,0,-0.026021,-0.003038,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1.9e-05
1466779703239,0.011,0,-0.058904,0.0,0,-0.026021,-0.003038,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2e-05
1466779703248,0.009,0,-0.058904,0.0,0,-0.026021,-0.003038,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.1e-05
1466779703258,0.01,0,-0.058904,0.0,1,-0.025749,-0.002114,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.2e-05
1466779703268,0.01,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.3e-05
1466779703278,0.01,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.4e-05
1466779703289,0.011,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.5e-05
1466779703298,0.009,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.6e-05
1466779703308,0.01,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.7e-05
1466779703318,0.01,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.8e-05
1466779703329,0.011,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2.9e-05
1466779703339,0.01,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3e-05
1466779703348,0.009,0,-0.058904,0.0,0,-0.025749,-0.002114,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.1e-05
1466779703359,0.011,0,-0.058904,0.0,1,-0.025868,-0.001492,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.2e-05
1466779703368,0.009,0,-0.058904,0.0,0,-0.025868,-0.001492,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.3e-05
1466779703378,0.01,0,-0.058904,0.0,0,-0.025868,-0.001492,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.4e-05
1466779703388,0.01,0,-0.058904,0.0,0,-0.025868,-0.001492,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.5e-05
1466779703399,0.011,0,-0.058904,0.0,0,-0.025868,-0.001492,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.6e-05
1466779703408,0.009,0,-0.058904,0.0,0,-0.025868,-0.001492,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.7e-05
1466779703418,0.01,0,-0.058904,0.0,0,-0.025868,-0.001492,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.8e-05
1466779703428,0.01,0,-0.058904,0.0,0,-0.025868,-0.001492,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3.9e-05
1466779703438,0.01,0,-0.058904,0.0,0,-0.025868,-0.001492,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4e-05
1466779703448,0.01,0,-0.058904,0.0,1,-0.023932,-0.000656,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.1e-05
1466779703458,0.01,0,-0.058904,0.0,0,-0.023932,-0.000656,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.2e-05
1466779703468,0.01,0,-0.058904,0.0,0,-0.023932,-0.000656,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.3e-05
1466779703478,0.01,0,-0.058904,0.0,0,-0.023932,-0.000656,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.4e-05
1466779703488,0.01,0,-0.058904,0.0,0,-0.023932,-0.000656,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.5e-05
1466779703498,0.01,0,-0.058904,0.0,0,-0.023932,-0.000656,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.6e-05
1466779703508,0.01,0,-0.058904,0.0,0,-0.023932,-0.000656,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.7e-05
1466779703518,0.01,0,-0.058904,0.0,0,-0.023932,-0.000656,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.8e-05
1466779703528,0.01,0,-0.058904,0.0,0,-0.023932,-0.000656,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,4.9e-05
1466779703538,0.01,0,-0.058904,0.0,1,-0.024658,-0.001985,1,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5e-05
1466779703548,0.01,0,-0.058904,0.0,0,-0.024658,-0.001985,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,5.1e-05
1466779703558,0.01,1,-0.058904,0.0,0,-0.024658,-0.001985,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,1e-06
1466779703568,0.01,0,-0.058904,0.0,0,-0.024658,-0.001985,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,2e-06
1466779703578,0.01,0,-0.058904,0.0,0,-0.024658,-0.001985,0,0.0001,0.0001,1,0.0001,0.0001,1,0.0,-0.058904,3e-06
